Task ID,O*NET-SOC Code,Occupation,Task,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill,Skill ID,Industry Group,Worker Rating Count,Worker Automation Desire,Worker Time Rating,Worker Core Skill,Worker Job Security,Worker Enjoyment,Worker Physical Req,Worker Interpersonal Req,Worker Uncertainty Req,Worker Domain Req,Worker Agency Req,Worker Auto Reason Free Time,Worker Auto Reason Repetitive,Worker Auto Reason Human Error,Worker Auto Reason Stress,Worker Auto Reason Difficulty,Worker Auto Reason Scale,Worker Agency Reason Physical,Worker Agency Reason Control,Worker Agency Reason Domain,Worker Agency Reason Empathy,Worker Agency Reason Quality,Worker Agency Reason Dynamic,Worker Agency Reason Ethical,Expert Rating Count,Expert Automation Capacity,Expert Physical Req,Expert Uncertainty Req,Expert Domain Req,Expert Interpersonal Req,Expert Agency Req
21428,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Verify and analyze data used in settling claims to ensure that claims are valid and that settlements are made according to company practices and procedures.,Core,5.0,5.0,4.68,97.3,78770.0,305020.0,['Processing Information'],['4.A.2.a.2'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21419,13-1031.00,"Claims Adjusters, Examiners, and Investigators","Review police reports, medical treatment records, medical bills, or physical property damage to determine the extent of liability.",Core,6.0,6.0,4.67,98.66,78770.0,305020.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21429,13-1031.00,"Claims Adjusters, Examiners, and Investigators","Enter claim payments, reserves and new claims on computer system, inputting concise yet sufficient file documentation.",Core,5.0,5.0,4.57,94.58,78770.0,305020.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21424,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Adjust reserves or provide reserve recommendations to ensure that reserve activities are consistent with corporate policies.,Core,5.0,5.0,4.43,98.27,78770.0,305020.0,"['Making Decisions and Solving Problems', 'Providing Consultation and Advice to Others']","['4.A.2.b.1', '4.A.4.b.6']","Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21434,13-1031.00,"Claims Adjusters, Examiners, and Investigators","Maintain claim files, such as records of settled claims and an inventory of claims requiring detailed analysis.",Core,5.0,5.0,4.29,84.41,78770.0,305020.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21430,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Refer questionable claims to investigator or claims adjuster for investigation or settlement.,Core,5.0,5.0,4.29,96.9,78770.0,305020.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21440,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Communicate with reinsurance brokers to obtain information necessary for processing claims.,Supplemental,3.0,3.0,3.95,61.99,78770.0,305020.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21441,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Prepare reports to be submitted to company's data processing department.,Supplemental,5.0,5.0,3.7,50.24,78770.0,305020.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21447,13-1041.00,Compliance Officers,"Evaluate applications, records, or documents to gather information about eligibility or liability issues.",Core,7.0,7.0,4.38,84.07,84980.0,397770.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Pháp lý, hành chính và tuân thủ",8,3.5,2.125,3.25,2.25,3.375,1.875,3.125,3.875,3.375,3.5,75.0,50.0,50.0,12.5,25.0,62.5,25.0,62.5,62.5,75.0,50.0,50.0,62.5,2,4.0,1.0,2.5,3.0,2.0,2.5
21448,13-1041.00,Compliance Officers,"Advise licensees or other individuals or groups concerning licensing, permit, or passport regulations.",Core,5.0,5.0,4.37,84.91,84980.0,397770.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,1.3333333333333333,2.6666666666666665,4.333333333333333,3.3333333333333335,2.3333333333333335
21449,13-1041.00,Compliance Officers,"Prepare reports of activities, evaluations, recommendations, or decisions.",Core,5.0,5.0,4.3,72.36,84980.0,397770.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",8,3.5,3.0,3.25,2.75,2.875,1.625,3.125,3.125,3.75,3.125,50.0,50.0,62.5,25.0,12.5,50.0,25.0,50.0,62.5,62.5,50.0,37.5,50.0,3,3.6666666666666665,1.6666666666666667,3.0,3.6666666666666665,2.6666666666666665,3.0
21450,13-1041.00,Compliance Officers,Report law or regulation violations to appropriate boards or agencies.,Core,3.0,3.0,4.18,76.27,84980.0,397770.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21452,13-1041.00,Compliance Officers,Issue licenses to individuals meeting standards.,Supplemental,7.0,7.0,4.52,60.95,84980.0,397770.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21457,13-1041.00,Compliance Officers,Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,Supplemental,3.0,3.0,4.07,64.28,84980.0,397770.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"Pháp lý, hành chính và tuân thủ",4,4.25,1.0,1.5,2.5,1.5,1.25,2.0,1.75,2.0,2.5,100.0,75.0,75.0,25.0,25.0,75.0,25.0,50.0,50.0,50.0,50.0,50.0,25.0,2,4.5,1.0,1.5,2.0,1.5,1.5
18054,13-1041.07,Regulatory Affairs Specialists,Coordinate efforts associated with the preparation of regulatory documents or submissions.,Core,5.0,5.0,4.6,100.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18045,13-1041.07,Regulatory Affairs Specialists,"Communicate with regulatory agencies regarding pre-submission strategies, potential regulatory pathways, compliance test requirements, or clarification and follow-up of submissions under review.",Core,3.0,3.0,4.55,100.0,,,['Getting Information'],['4.A.1.a.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18061,13-1041.07,Regulatory Affairs Specialists,Prepare or direct the preparation of additional information or responses as requested by regulatory agencies.,Core,3.0,3.0,4.55,100.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18048,13-1041.07,Regulatory Affairs Specialists,"Coordinate, prepare, or review regulatory submissions for domestic or international projects.",Core,4.0,4.0,4.5,100.0,,,"['Documenting/Recording Information', 'Guiding, Directing, and Motivating Subordinates']","['4.A.3.b.6', '4.A.4.b.4']","Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18062,13-1041.07,Regulatory Affairs Specialists,Prepare or maintain technical files as necessary to obtain and sustain product approval.,Core,3.0,3.0,4.45,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18049,13-1041.07,Regulatory Affairs Specialists,Interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,Core,4.0,4.0,4.44,90.0,,,['Interpreting the Meaning of Information for Others'],['4.A.4.a.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18055,13-1041.07,Regulatory Affairs Specialists,Determine the types of regulatory submissions or internal documentation that are required in situations such as proposed device changes or labeling changes.,Core,3.0,3.0,4.42,95.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18070,13-1041.07,Regulatory Affairs Specialists,Review adverse drug reactions and file all related reports in accordance with regulatory agency guidelines.,Core,4.0,4.0,4.33,75.0,,,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18051,13-1041.07,Regulatory Affairs Specialists,"Review product promotional materials, labeling, batch records, specification sheets, or test methods for compliance with applicable regulations and policies.",Core,5.0,5.0,4.32,95.0,,,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21094,13-1041.07,Regulatory Affairs Specialists,"Identify relevant guidance documents, international standards, or consensus standards.",Core,3.0,3.0,4.26,95.0,,,"['Processing Information', 'Evaluating Information to Determine Compliance with Standards', 'Analyzing Data or Information']","['4.A.2.a.2', '4.A.2.a.3', '4.A.2.a.4']","Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18050,13-1041.07,Regulatory Affairs Specialists,"Provide technical review of data or reports to be incorporated into regulatory submissions to assure scientific rigor, accuracy, and clarity of presentation.",Core,4.0,4.0,4.21,95.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18058,13-1041.07,Regulatory Affairs Specialists,"Maintain current knowledge base of existing and emerging regulations, standards, or guidance documents.",Core,3.0,3.0,4.0,100.0,,,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18053,13-1041.07,Regulatory Affairs Specialists,Compile and maintain regulatory documentation databases or systems.,Core,5.0,5.0,3.79,95.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15945,13-1041.08,Customs Brokers,"Prepare and process import and export documentation according to customs regulations, laws, or procedures.",Core,7.0,7.0,4.85,100.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15936,13-1041.08,Customs Brokers,"Pay, or arrange for payment of, taxes and duties on shipments.",Core,5.0,5.0,4.75,100.0,,,['Performing Administrative Activities'],['4.A.4.c.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15942,13-1041.08,Customs Brokers,Calculate duty and tariff payments owed on shipments.,Core,6.0,6.0,4.75,100.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15932,13-1041.08,Customs Brokers,"Request or compile necessary import documentation, such as customs invoices, certificates of origin, and cargo-control documents.",Core,7.0,7.0,4.65,100.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15941,13-1041.08,Customs Brokers,Classify goods according to tariff coding system.,Core,6.0,6.0,4.6,100.0,,,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15924,13-1041.08,Customs Brokers,"Sign documents on behalf of clients, using powers of attorney.",Core,6.0,6.0,4.45,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15944,13-1041.08,Customs Brokers,"Advise customers on import and export restrictions, tariff systems, insurance requirements, quotas, or other customs-related matters.",Core,5.0,5.0,4.25,100.0,,,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15934,13-1041.08,Customs Brokers,"Quote duty and tax rates on goods to be imported, based on federal tariffs and excise taxes.",Core,5.0,5.0,4.1,100.0,,,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15937,13-1041.08,Customs Brokers,Monitor or trace the location of goods.,Core,5.0,5.0,4.05,100.0,,,['Monitoring and Controlling Resources'],['4.A.4.c.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15928,13-1041.08,Customs Brokers,"Obtain line releases for frequent shippers of low-risk commodities, high-volume entries, or multiple-container loads.",Core,3.0,3.0,3.47,85.0,,,['Getting Information'],['4.A.1.a.1'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15925,13-1041.08,Customs Brokers,"Provide advice on transportation options, types of carriers, or shipping routes.",Core,4.0,4.0,3.47,85.0,,,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15929,13-1041.08,Customs Brokers,Contract with freight forwarders for destination services.,Core,5.0,5.0,3.38,80.0,,,['Resolving Conflicts and Negotiating with Others'],['4.A.4.a.7'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
7317,13-2061.00,Financial Examiners,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",Core,3.0,3.0,4.65,100.0,103650.0,62830.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
7319,13-2061.00,Financial Examiners,"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",Core,3.0,3.0,4.45,95.65,103650.0,62830.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",7,3.0,2.2857142857142856,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.142857142857143,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,57.14285714285714,14.285714285714285,42.857142857142854,0.0,0.0,28.57142857142857,14.285714285714285,71.42857142857143,57.14285714285714,14.285714285714285,42.857142857142854,28.57142857142857,28.57142857142857,2,2.5,2.0,3.5,3.5,3.0,3.5
7320,13-2061.00,Financial Examiners,"Review balance sheets, operating income and expense accounts, and loan documentation to confirm institution assets and liabilities.",Core,3.0,3.0,4.13,100.0,103650.0,62830.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"Pháp lý, hành chính và tuân thủ",8,3.125,3.375,3.625,2.375,3.375,2.5,3.0,2.875,3.25,3.25,62.5,37.5,50.0,12.5,25.0,50.0,25.0,37.5,62.5,37.5,25.0,25.0,25.0,2,4.5,1.0,1.5,2.0,1.0,1.0
7321,13-2061.00,Financial Examiners,Review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines.,Core,3.0,3.0,4.04,100.0,103650.0,62830.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
7318,13-2061.00,Financial Examiners,"Examine the minutes of meetings of directors, stockholders, and committees to investigate the specific authority extended at various levels of management.",Core,3.0,3.0,3.96,100.0,103650.0,62830.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"Pháp lý, hành chính và tuân thủ",6,2.8333333333333335,2.6666666666666665,2.8333333333333335,2.6666666666666665,3.0,2.6666666666666665,3.5,2.8333333333333335,2.8333333333333335,3.3333333333333335,33.33333333333333,16.666666666666664,33.33333333333333,0.0,0.0,16.666666666666664,33.33333333333333,50.0,16.666666666666664,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,3,2.3333333333333335,1.0,3.0,2.6666666666666665,3.0,4.0
5293,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Send notices to taxpayers when accounts are delinquent.,Core,7.0,7.0,4.59,72.38,67570.0,53530.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
5294,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents","Notify taxpayers of any overpayment or underpayment, and either issue a refund or request further payment.",Core,5.0,5.0,4.36,95.31,67570.0,53530.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
5290,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents","Maintain records for each case, including contacts, telephone numbers, and actions taken.",Core,7.0,7.0,4.35,87.31,67570.0,53530.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
5292,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,Core,5.0,5.0,4.21,82.6,67570.0,53530.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],"Pháp lý, hành chính và tuân thủ",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
