Task ID,O*NET-SOC Code,Occupation,Task,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill,Skill ID,Industry Group,Worker Rating Count,Worker Automation Desire,Worker Time Rating,Worker Core Skill,Worker Job Security,Worker Enjoyment,Worker Physical Req,Worker Interpersonal Req,Worker Uncertainty Req,Worker Domain Req,Worker Agency Req,Worker Auto Reason Free Time,Worker Auto Reason Repetitive,Worker Auto Reason Human Error,Worker Auto Reason Stress,Worker Auto Reason Difficulty,Worker Auto Reason Scale,Worker Agency Reason Physical,Worker Agency Reason Control,Worker Agency Reason Domain,Worker Agency Reason Empathy,Worker Agency Reason Quality,Worker Agency Reason Dynamic,Worker Agency Reason Ethical,Expert Rating Count,Expert Automation Capacity,Expert Physical Req,Expert Uncertainty Req,Expert Domain Req,Expert Interpersonal Req,Expert Agency Req
14626,15-1221.00,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",Core,5.0,5.0,3.89,83.84,152310.0,38480.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",9,3.3333333333333335,2.7777777777777777,3.6666666666666665,3.2222222222222223,3.4444444444444446,1.8888888888888888,2.5555555555555554,2.888888888888889,3.888888888888889,3.4444444444444446,55.55555555555556,22.22222222222222,33.33333333333333,22.22222222222222,33.33333333333333,55.55555555555556,22.22222222222222,22.22222222222222,55.55555555555556,11.11111111111111,44.44444444444444,11.11111111111111,11.11111111111111,3,1.6666666666666667,1.3333333333333333,3.3333333333333335,4.0,3.3333333333333335,5.0
14624,15-1221.00,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,Core,3.0,3.0,3.76,82.77,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.7,2.6,3.3,1.8,2.7,1.8,3.1,2.8,3.3,3.3,70.0,60.0,50.0,50.0,20.0,40.0,10.0,20.0,20.0,30.0,30.0,50.0,20.0,2,3.0,1.5,3.0,3.0,2.5,3.5
14633,15-1221.00,Computer and Information Research Scientists,Design computers and the software that runs them.,Core,7.0,7.0,3.63,80.36,152310.0,38480.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",9,3.6666666666666665,2.2222222222222223,3.111111111111111,2.3333333333333335,2.888888888888889,2.3333333333333335,2.6666666666666665,2.888888888888889,4.0,3.2222222222222223,66.66666666666666,33.33333333333333,66.66666666666666,22.22222222222222,33.33333333333333,66.66666666666666,33.33333333333333,22.22222222222222,66.66666666666666,33.33333333333333,66.66666666666666,55.55555555555556,22.22222222222222,3,2.6666666666666665,1.6666666666666667,2.6666666666666665,4.333333333333333,2.3333333333333335,3.0
14625,15-1221.00,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,Core,3.0,3.0,3.46,83.23,152310.0,38480.0,"['Judging the Qualities of Objects, Services, or People']",['4.A.2.a.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,4.1,2.2,2.6,1.9,2.7,1.6,2.6,2.5,3.5,3.3,70.0,30.0,70.0,30.0,20.0,60.0,10.0,40.0,50.0,10.0,20.0,30.0,20.0,2,4.0,1.5,3.0,2.5,3.0,3.5
14636,15-1221.00,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",Supplemental,3.0,3.0,2.77,63.71,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,4.166666666666667,2.0,2.1666666666666665,1.1666666666666667,1.8333333333333333,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.5,50.0,66.66666666666666,16.666666666666664,33.33333333333333,0.0,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664,33.33333333333333,16.666666666666664,2,2.5,1.5,3.5,3.5,3.0,4.0
19004,15-1231.00,Computer Network Support Specialists,Back up network data.,Core,5.0,5.0,4.44,90.62,79610.0,146450.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,2.8333333333333335,1.6666666666666667,2.0,2.3333333333333335,2.1666666666666665,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.6666666666666665,2.0,50.0,0.0,33.33333333333333,0.0,16.666666666666664,50.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,2,4.5,1.5,1.5,1.5,1.5,1.5
18991,15-1231.00,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,Core,5.0,5.0,4.37,94.8,79610.0,146450.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,2.3333333333333335,1.6666666666666667,3.0,2.1666666666666665,2.6666666666666665,1.5,1.6666666666666667,2.3333333333333335,3.1666666666666665,2.6666666666666665,33.33333333333333,16.666666666666664,16.666666666666664,0.0,0.0,16.666666666666664,0.0,50.0,33.33333333333333,33.33333333333333,16.666666666666664,33.33333333333333,16.666666666666664,3,4.666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
19003,15-1231.00,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,Core,3.0,3.0,4.26,82.28,79610.0,146450.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,2.5,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.0,2.3333333333333335,3.5,3.5,3.0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,33.33333333333333,0.0,66.66666666666666,66.66666666666666,33.33333333333333,50.0,33.33333333333333,16.666666666666664,3,3.3333333333333335,1.3333333333333333,2.6666666666666665,3.3333333333333335,1.3333333333333333,3.0
18993,15-1231.00,Computer Network Support Specialists,Document network support activities.,Core,5.0,5.0,4.09,92.33,79610.0,146450.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",4,3.5,2.5,3.75,2.5,2.5,1.75,2.75,1.75,3.0,2.25,75.0,50.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5,1.0,1.5,2.0,1.5,1.5
18992,15-1231.00,Computer Network Support Specialists,Configure wide area network (WAN) or local area network (LAN) routers or related equipment.,Core,3.0,3.0,4.04,81.82,79610.0,146450.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",5,2.0,1.8,2.8,2.4,3.0,2.2,1.8,2.8,2.8,2.4,0.0,0.0,20.0,20.0,0.0,20.0,0.0,40.0,40.0,0.0,40.0,20.0,20.0,2,2.0,2.0,3.5,4.5,1.5,4.0
